Threshold,Precision,Recall
0.01359375,0.16645489199491742,0.966789667896679
0.013928571428571427,0.16666666666666666,0.966789667896679
0.01421875,0.16677275620623808,0.966789667896679
0.014326923076923077,0.16687898089171974,0.966789667896679
0.014456521739130434,0.16698534098151688,0.966789667896679
0.014624999999999999,0.16709183673469388,0.966789667896679
0.014659090909090908,0.16719846841097638,0.966789667896679
0.014666666666666668,0.1673052362707535,0.966789667896679
0.014716981132075473,0.16741214057507986,0.966789667896679
0.014760714285714287,0.16751918158567775,0.966789667896679
0.01484375,0.1676263595649392,0.966789667896679
0.014849999999999999,0.1677336747759283,0.966789667896679
0.014858156028368794,0.16784112748238308,0.966789667896679
0.014948979591836735,0.16794871794871793,0.966789667896679
0.014990774907749077,0.16805644644002565,0.966789667896679
0.015,0.1681643132220796,0.966789667896679
0.015308659754224272,0.17595701813297515,0.966789667896679
0.015360576923076923,0.1760752688172043,0.966789667896679
0.015368421052631578,0.1761936785474109,0.966789667896679
0.015486215853862912,0.17631224764468373,0.966789667896679
0.0163,0.17643097643097644,0.966789667896679
0.01636184210526316,0.1765498652291105,0.966789667896679
0.016394607843137256,0.17666891436277815,0.966789667896679
0.016845693779904306,0.1767881241565452,0.966789667896679
0.017291666666666667,0.17690749493585414,0.966789667896679
0.017307407407407407,0.17702702702702702,0.966789667896679
0.017421875,0.17714672075726842,0.966789667896679
0.0175,0.17726657645466848,0.966789667896679
0.01750720620842572,0.18411806043569923,0.966789667896679
0.018122610329819728,0.18424753867791843,0.966789667896679
0.018282309165929857,0.18437719915552428,0.966789667896679
0.018647642679900746,0.18450704225352113,0.966789667896679
0.01909382284382284,0.1846370683579986,0.966789667896679
0.01925,0.1847672778561354,0.966789667896679
0.01953125,0.18489767113620326,0.966789667896679
0.0196875,0.1850282485875706,0.966789667896679
0.019714285714285715,0.18515901060070672,0.966789667896679
0.019951923076923075,0.18528995756718528,0.966789667896679
0.02,0.1854210898796886,0.966789667896679
